,abilities,against_bug,against_dark,against_dragon,against_electric,against_fairy,against_fight,against_fire,against_flying,against_ghost,against_grass,against_ground,against_ice,against_normal,against_poison,against_psychic,against_rock,against_steel,against_water,attack,base_egg_steps,base_happiness,base_total,capture_rate,classfication,defense,experience_growth,height_m,hp,japanese_name,name,percentage_male,pokedex_number,sp_attack,sp_defense,speed,type1,type2,weight_kg,generation,is_legendary,#,Name,Type 1,Type 2,Total,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Generation,Legendary
237,"['Oblivious', 'Forewarn', 'Hydration']",2.0,2.0,1.0,1.0,1.0,1.0,2.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,0.5,2.0,2.0,1.0,30,6400,70,305,45,Kiss Pokémon,15,1000000,0.4,45,Muchulムチュール,Smoochum,0.0,238,85,65,65,ice,psychic,6.0,2,0,238.0,Smoochum,Ice,Psychic,305.0,45.0,30.0,15.0,85.0,65.0,65.0,2.0,False
238,"['Static', 'Vital Spirit']",1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,63,6400,70,360,45,Electric Pokémon,37,1000000,0.6,45,Elekidエレキッド,Elekid,75.4,239,65,55,95,electric,,23.5,2,0,239.0,Elekid,Electric,,360.0,45.0,63.0,37.0,65.0,55.0,95.0,2.0,False
239,"['Flame Body', 'Vital Spirit']",0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,75,6400,70,365,45,Live Coal Pokémon,37,1000000,0.7,45,Bubyブビィ,Magby,75.4,240,70,55,83,fire,,21.4,2,0,240.0,Magby,Fire,,365.0,45.0,75.0,37.0,70.0,55.0,83.0,2.0,False
240,"['Thick Fat', 'Scrappy', 'Sap Sipper']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,80,5120,70,490,45,Milk Cow Pokémon,105,1250000,1.2,95,Miltankミルタンク,Miltank,0.0,241,40,70,100,normal,,75.5,2,0,241.0,Miltank,Normal,,490.0,95.0,80.0,105.0,40.0,70.0,100.0,2.0,False
241,"['Natural Cure', 'Serene Grace', 'Healer']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,10,10240,140,540,30,Happiness Pokémon,10,800000,1.5,255,Happinasハピナス,Blissey,0.0,242,75,135,55,normal,,46.8,2,0,242.0,Blissey,Normal,,540.0,255.0,10.0,10.0,75.0,135.0,55.0,2.0,False
242,"['Pressure', 'Inner Focus']",1.0,1.0,1.0,0.5,1.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,0.5,1.0,85,20480,35,580,3,Thunder Pokémon,75,1250000,1.9,90,Raikouライコウ,Raikou,,243,115,100,115,electric,,178.0,2,1,243.0,Raikou,Electric,,580.0,90.0,85.0,75.0,115.0,100.0,115.0,2.0,True
243,"['Pressure', 'Inner Focus']",0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,115,20480,35,580,3,Volcano Pokémon,85,1250000,2.1,115,Enteiエンテイ,Entei,,244,90,75,100,fire,,198.0,2,1,244.0,Entei,Fire,,580.0,115.0,115.0,85.0,90.0,75.0,100.0,2.0,True
244,"['Pressure', 'Inner Focus']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,75,20480,35,580,3,Aurora Pokémon,115,1250000,2.0,100,Suicuneスイクン,Suicune,,245,90,115,85,water,,187.0,2,1,245.0,Suicune,Water,,580.0,100.0,75.0,115.0,90.0,115.0,85.0,2.0,True
245,"['Guts', 'Sand Veil']",1.0,1.0,1.0,0.0,1.0,2.0,0.5,0.5,1.0,4.0,2.0,2.0,0.5,0.25,1.0,0.5,2.0,4.0,64,10240,35,300,45,Rock Skin Pokémon,50,1250000,0.6,50,Yogirasヨーギラス,Larvitar,50.0,246,45,50,41,rock,ground,72.0,2,0,246.0,Larvitar,Rock,Ground,300.0,50.0,64.0,50.0,45.0,50.0,41.0,2.0,False
246,['Shed Skin'],1.0,1.0,1.0,0.0,1.0,2.0,0.5,0.5,1.0,4.0,2.0,2.0,0.5,0.25,1.0,0.5,2.0,4.0,84,10240,35,410,45,Hard Shell Pokémon,70,1250000,1.2,70,Sanagirasサナギラス,Pupitar,50.0,247,65,70,51,rock,ground,152.0,2,0,247.0,Pupitar,Rock,Ground,410.0,70.0,84.0,70.0,65.0,70.0,51.0,2.0,False
247,"['Sand Stream', 'Unnerve']",2.0,0.5,1.0,1.0,2.0,4.0,0.5,0.5,0.5,2.0,2.0,1.0,0.5,0.5,0.0,1.0,2.0,2.0,164,10240,35,700,45,Armor Pokémon,150,1250000,2.0,100,Bangirasバンギラス,Tyranitar,50.0,248,95,120,71,rock,dark,202.0,2,0,248.0,Tyranitar,Rock,Dark,600.0,100.0,134.0,110.0,95.0,100.0,61.0,2.0,False
248,"['Pressure', 'Multiscale']",1.0,2.0,1.0,2.0,1.0,0.25,1.0,1.0,2.0,0.5,0.0,2.0,1.0,1.0,0.5,2.0,1.0,1.0,90,30720,0,680,3,Diving Pokémon,130,1250000,5.2,106,Lugiaルギア,Lugia,,249,90,154,110,psychic,flying,216.0,2,1,249.0,Lugia,Psychic,Flying,680.0,106.0,90.0,130.0,90.0,154.0,110.0,2.0,True
249,"['Pressure', 'Regenerator']",0.25,1.0,1.0,2.0,0.5,0.5,0.5,1.0,1.0,0.25,0.0,1.0,1.0,1.0,1.0,4.0,0.5,2.0,130,30720,0,680,3,Rainbow Pokémon,90,1250000,3.8,106,Hououホウオウ,Ho-Oh,,250,110,154,90,fire,flying,199.0,2,1,,,,,,,,,,,,,
250,['Natural Cure'],4.0,2.0,1.0,0.5,1.0,0.5,2.0,2.0,2.0,0.5,0.5,2.0,1.0,2.0,0.5,1.0,1.0,0.5,100,30720,100,600,45,Time Travel Pokémon,100,1059860,0.6,100,Celebiセレビィ,Celebi,,251,100,100,100,psychic,grass,5.0,2,1,251.0,Celebi,Psychic,Grass,600.0,100.0,100.0,100.0,100.0,100.0,100.0,2.0,False
251,"['Overgrow', 'Unburden']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,45,5120,70,310,45,Wood Gecko Pokémon,35,1059860,0.5,40,Kimoriキモリ,Treecko,88.1,252,65,55,70,grass,,5.0,3,0,252.0,Treecko,Grass,,310.0,40.0,45.0,35.0,65.0,55.0,70.0,3.0,False
252,"['Overgrow', 'Unburden']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,65,5120,70,405,45,Wood Gecko Pokémon,45,1059860,0.9,50,Juptileジュプトル,Grovyle,88.1,253,85,65,95,grass,,21.6,3,0,253.0,Grovyle,Grass,,405.0,50.0,65.0,45.0,85.0,65.0,95.0,3.0,False
253,"['Overgrow', 'Unburden']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,110,5120,70,630,45,Forest Pokémon,75,1059860,1.7,70,Jukainジュカイン,Sceptile,88.1,254,145,85,145,grass,,52.2,3,0,254.0,Sceptile,Grass,,530.0,70.0,85.0,65.0,105.0,85.0,120.0,3.0,False
254,"['Blaze', 'Speed Boost']",0.5,1.0,1.0,1.0,0.5,1.0,0.5,1.0,1.0,0.5,2.0,0.5,1.0,1.0,1.0,2.0,0.5,2.0,60,5120,70,310,45,Chick Pokémon,40,1059860,0.4,45,Achamoアチャモ,Torchic,88.1,255,70,50,45,fire,,2.5,3,0,255.0,Torchic,Fire,,310.0,45.0,60.0,40.0,70.0,50.0,45.0,3.0,False
255,"['Blaze', 'Speed Boost']",0.25,0.5,1.0,1.0,1.0,1.0,0.5,2.0,1.0,0.5,2.0,0.5,1.0,1.0,2.0,1.0,0.5,2.0,85,5120,70,405,45,Young Fowl Pokémon,60,1059860,0.9,60,Wakasyamoワカシャモ,Combusken,88.1,256,85,60,55,fire,fighting,19.5,3,0,256.0,Combusken,Fire,Fighting,405.0,60.0,85.0,60.0,85.0,60.0,55.0,3.0,False
256,"['Blaze', 'Speed Boost']",0.25,0.5,1.0,1.0,1.0,1.0,0.5,2.0,1.0,0.5,2.0,0.5,1.0,1.0,2.0,1.0,0.5,2.0,160,5120,70,630,45,Blaze Pokémon,80,1059860,1.9,80,Bursyamoバシャーモ,Blaziken,88.1,257,130,80,100,fire,fighting,52.0,3,0,257.0,Blaziken,Fire,Fighting,530.0,80.0,120.0,70.0,110.0,70.0,80.0,3.0,False
257,"['Torrent', 'Damp']",1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,0.5,1.0,1.0,1.0,1.0,0.5,0.5,70,5120,70,310,45,Mud Fish Pokémon,50,1059860,0.4,50,Mizugorouミズゴロウ,Mudkip,88.1,258,50,50,40,water,,7.6,3,0,258.0,Mudkip,Water,,310.0,50.0,70.0,50.0,50.0,50.0,40.0,3.0,False
258,"['Torrent', 'Damp']",1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,4.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,85,5120,70,405,45,Mud Fish Pokémon,70,1059860,0.7,70,Numacrawヌマクロー,Marshtomp,88.1,259,60,70,50,water,ground,28.0,3,0,259.0,Marshtomp,Water,Ground,405.0,70.0,85.0,70.0,60.0,70.0,50.0,3.0,False
259,"['Torrent', 'Damp']",1.0,1.0,1.0,0.0,1.0,1.0,0.5,1.0,1.0,4.0,1.0,1.0,1.0,0.5,1.0,0.5,0.5,1.0,150,5120,70,635,45,Mud Fish Pokémon,110,1059860,1.5,100,Laglargeラグラージ,Swampert,88.1,260,95,110,70,water,ground,81.9,3,0,260.0,Swampert,Water,Ground,535.0,100.0,110.0,90.0,85.0,90.0,60.0,3.0,False
260,"['Run Away', 'Quick Feet', 'Rattled']",2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,55,3840,70,220,255,Bite Pokémon,35,1000000,0.5,35,Pochienaポチエナ,Poochyena,50.0,261,30,30,35,dark,,13.6,3,0,261.0,Poochyena,Dark,,220.0,35.0,55.0,35.0,30.0,30.0,35.0,3.0,False
261,"['Intimidate', 'Quick Feet', 'Moxie']",2.0,0.5,1.0,1.0,2.0,2.0,1.0,1.0,0.5,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,90,3840,70,420,127,Bite Pokémon,70,1000000,1.0,70,Graenaグラエナ,Mightyena,50.0,262,60,60,70,dark,,37.0,3,0,262.0,Mightyena,Dark,,420.0,70.0,90.0,70.0,60.0,60.0,70.0,3.0,False
262,"['Pickup', 'Gluttony', 'Quick Feet']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,30,3840,70,240,255,Tiny Racoon Pokémon,41,1000000,0.4,38,Jiguzagumaジグザグマ,Zigzagoon,50.0,263,30,41,60,normal,,17.5,3,0,263.0,Zigzagoon,Normal,,240.0,38.0,30.0,41.0,30.0,41.0,60.0,3.0,False
263,"['Pickup', 'Gluttony', 'Quick Feet']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,70,3840,70,420,90,Rush Pokémon,61,1000000,0.5,78,Massugumaマッスグマ,Linoone,50.0,264,50,61,100,normal,,32.5,3,0,264.0,Linoone,Normal,,420.0,78.0,70.0,61.0,50.0,61.0,100.0,3.0,False
264,"['Shield Dust', 'Run Away']",1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,45,3840,70,195,255,Worm Pokémon,35,1000000,0.3,45,Kemussoケムッソ,Wurmple,50.0,265,20,30,20,bug,,3.6,3,0,265.0,Wurmple,Bug,,195.0,45.0,45.0,35.0,20.0,30.0,20.0,3.0,False
265,['Shed Skin'],1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,35,3840,70,205,120,Cocoon Pokémon,55,1000000,0.6,50,Karasalisカラサリス,Silcoon,50.0,266,25,25,15,bug,,10.0,3,0,266.0,Silcoon,Bug,,205.0,50.0,35.0,55.0,25.0,25.0,15.0,3.0,False
266,"['Swarm', 'Rivalry']",0.5,1.0,1.0,2.0,1.0,0.25,2.0,2.0,1.0,0.25,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,70,3840,70,395,45,Butterfly Pokémon,50,1000000,1.0,60,Agehuntアゲハント,Beautifly,50.0,267,100,50,65,bug,flying,28.4,3,0,267.0,Beautifly,Bug,Flying,395.0,60.0,70.0,50.0,100.0,50.0,65.0,3.0,False
267,['Shed Skin'],1.0,1.0,1.0,1.0,1.0,0.5,2.0,2.0,1.0,0.5,0.5,1.0,1.0,1.0,1.0,2.0,1.0,1.0,35,3840,70,205,120,Cocoon Pokémon,55,1000000,0.7,50,Mayuldマユルド,Cascoon,50.0,268,25,25,15,bug,,11.5,3,0,268.0,Cascoon,Bug,,205.0,50.0,35.0,55.0,25.0,25.0,15.0,3.0,False
268,"['Shield Dust', 'Compoundeyes']",0.5,1.0,1.0,1.0,0.5,0.25,2.0,2.0,1.0,0.25,1.0,1.0,1.0,0.5,2.0,2.0,1.0,1.0,50,3840,70,385,45,Poison Moth Pokémon,70,1000000,1.2,60,Dokucaleドクケイル,Dustox,50.0,269,50,90,65,bug,poison,31.6,3,0,269.0,Dustox,Bug,Poison,385.0,60.0,50.0,70.0,50.0,90.0,65.0,3.0,False
269,"['Swift Swim', 'Rain Dish', 'Own Tempo']",2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,0.5,0.25,30,3840,70,220,255,Water Weed Pokémon,30,1059860,0.5,40,Hassbohハスボー,Lotad,50.0,270,40,50,30,water,grass,2.6,3,0,270.0,Lotad,Water,Grass,220.0,40.0,30.0,30.0,40.0,50.0,30.0,3.0,False
270,"['Swift Swim', 'Rain Dish', 'Own Tempo']",2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,0.5,0.25,50,3840,70,340,120,Jolly Pokémon,50,1059860,1.2,60,Hasubreroハスブレロ,Lombre,50.0,271,60,70,50,water,grass,32.5,3,0,271.0,Lombre,Water,Grass,340.0,60.0,50.0,50.0,60.0,70.0,50.0,3.0,False
271,"['Swift Swim', 'Rain Dish', 'Own Tempo']",2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.5,1.0,1.0,2.0,1.0,1.0,0.5,0.25,70,3840,70,480,45,Carefree Pokémon,70,1059860,1.5,80,Runpappaルンパッパ,Ludicolo,50.0,272,90,100,70,water,grass,55.0,3,0,272.0,Ludicolo,Water,Grass,480.0,80.0,70.0,70.0,90.0,100.0,70.0,3.0,False
272,"['Chlorophyll', 'Early Bird', 'Pickpocket']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,40,3840,70,220,255,Acorn Pokémon,50,1059860,0.5,40,Tanebohタネボー,Seedot,50.0,273,30,30,30,grass,,4.0,3,0,273.0,Seedot,Grass,,220.0,40.0,40.0,50.0,30.0,30.0,30.0,3.0,False
273,"['Chlorophyll', 'Early Bird', 'Pickpocket']",4.0,0.5,1.0,0.5,2.0,2.0,2.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.0,1.0,1.0,0.5,70,3840,70,340,120,Wily Pokémon,40,1059860,1.0,70,Konohanaコノハナ,Nuzleaf,50.0,274,60,40,60,grass,dark,28.0,3,0,274.0,Nuzleaf,Grass,Dark,340.0,70.0,70.0,40.0,60.0,40.0,60.0,3.0,False
274,"['Chlorophyll', 'Early Bird', 'Pickpocket']",4.0,0.5,1.0,0.5,2.0,2.0,2.0,2.0,0.5,0.5,0.5,2.0,1.0,2.0,0.0,1.0,1.0,0.5,100,3840,70,480,45,Wickid Pokémon,60,1059860,1.3,90,Dirtengダーテング,Shiftry,50.0,275,90,60,80,grass,dark,59.6,3,0,275.0,Shiftry,Grass,Dark,480.0,90.0,100.0,60.0,90.0,60.0,80.0,3.0,False
275,"['Guts', 'Scrappy']",0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,55,3840,70,270,200,TinySwallow Pokémon,30,1059860,0.3,40,Subameスバメ,Taillow,50.0,276,30,30,85,normal,flying,2.3,3,0,276.0,Taillow,Normal,Flying,270.0,40.0,55.0,30.0,30.0,30.0,85.0,3.0,False
276,"['Guts', 'Scrappy']",0.5,1.0,1.0,2.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,2.0,1.0,1.0,1.0,2.0,1.0,1.0,85,3840,70,455,45,Swallow Pokémon,60,1059860,0.7,60,Ohsubameオオスバメ,Swellow,50.0,277,75,50,125,normal,flying,19.8,3,0,277.0,Swellow,Normal,Flying,430.0,60.0,85.0,60.0,50.0,50.0,125.0,3.0,False
277,"['Keen Eye', 'Hydration', 'Rain Dish']",0.5,1.0,1.0,4.0,1.0,0.5,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,30,5120,70,270,190,Seagull Pokémon,30,1000000,0.6,40,Camomeキャモメ,Wingull,50.0,278,55,30,85,water,flying,9.5,3,0,278.0,Wingull,Water,Flying,270.0,40.0,30.0,30.0,55.0,30.0,85.0,3.0,False
278,"['Keen Eye', 'Drizzle', 'Rain Dish']",0.5,1.0,1.0,4.0,1.0,0.5,0.5,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,50,5120,70,440,45,Water Bird Pokémon,100,1000000,1.2,60,Pelipperペリッパー,Pelipper,50.0,279,95,70,65,water,flying,28.0,3,0,279.0,Pelipper,Water,Flying,430.0,60.0,50.0,100.0,85.0,70.0,65.0,3.0,False
279,"['Synchronize', 'Trace', 'Telepathy']",1.0,1.0,0.0,1.0,1.0,0.25,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,2.0,1.0,25,5120,35,198,235,Feeling Pokémon,25,1250000,0.4,28,Raltsラルトス,Ralts,50.0,280,45,35,40,psychic,fairy,6.6,3,0,280.0,Ralts,Psychic,Fairy,198.0,28.0,25.0,25.0,45.0,35.0,40.0,3.0,False
280,"['Synchronize', 'Trace', 'Telepathy']",1.0,1.0,0.0,1.0,1.0,0.25,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,2.0,1.0,35,5120,35,278,120,Emotion Pokémon,35,1250000,0.8,38,Kirliaキルリア,Kirlia,50.0,281,65,55,50,psychic,fairy,20.2,3,0,281.0,Kirlia,Psychic,Fairy,278.0,38.0,35.0,35.0,65.0,55.0,50.0,3.0,False
281,"['Synchronize', 'Trace', 'Telepathy']",1.0,1.0,0.0,1.0,1.0,0.25,1.0,1.0,2.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,2.0,1.0,85,5120,35,618,45,Embrace Pokémon,65,1250000,1.6,68,Sirnightサーナイト,Gardevoir,50.0,282,165,135,100,psychic,fairy,48.4,3,0,282.0,Gardevoir,Psychic,Fairy,518.0,68.0,65.0,65.0,125.0,115.0,80.0,3.0,False
282,"['Swift Swim', 'Rain Dish']",1.0,1.0,1.0,2.0,1.0,0.5,1.0,2.0,1.0,1.0,0.5,0.5,1.0,1.0,1.0,2.0,0.5,0.5,30,3840,70,269,200,Pond Skater Pokémon,32,1000000,0.5,40,Ametamaアメタマ,Surskit,50.0,283,50,52,65,bug,water,1.7,3,0,283.0,Surskit,Bug,Water,269.0,40.0,30.0,32.0,50.0,52.0,65.0,3.0,False
283,"['Intimidate', 'Unnerve']",0.5,1.0,1.0,2.0,1.0,0.25,2.0,2.0,1.0,0.25,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,60,3840,70,454,75,Eyeball Pokémon,62,1000000,0.8,70,Amemothアメモース,Masquerain,50.0,284,100,82,80,bug,flying,3.6,3,0,284.0,Masquerain,Bug,Flying,414.0,70.0,60.0,62.0,80.0,82.0,60.0,3.0,False
284,"['Effect Spore', 'Poison Heal', 'Quick Feet']",2.0,1.0,1.0,0.5,1.0,1.0,2.0,2.0,1.0,0.5,0.5,2.0,1.0,2.0,1.0,1.0,1.0,0.5,40,3840,70,295,255,Mushroom Pokémon,60,1640000,0.4,60,Kinococoキノココ,Shroomish,50.0,285,40,60,35,grass,,4.5,3,0,285.0,Shroomish,Grass,,295.0,60.0,40.0,60.0,40.0,60.0,35.0,3.0,False
285,"['Effect Spore', 'Poison Heal', 'Technician']",1.0,0.5,1.0,0.5,2.0,1.0,2.0,4.0,1.0,0.5,0.5,2.0,1.0,2.0,2.0,0.5,1.0,0.5,130,3840,70,460,90,Mushroom Pokémon,80,1640000,1.2,60,Kinogassaキノガッサ,Breloom,50.0,286,60,60,70,grass,fighting,39.2,3,0,286.0,Breloom,Grass,Fighting,460.0,60.0,130.0,80.0,60.0,60.0,70.0,3.0,False
286,['Truant'],1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,60,3840,70,280,255,Slacker Pokémon,60,1250000,0.8,60,Namakeroナマケロ,Slakoth,50.0,287,35,35,30,normal,,24.0,3,0,287.0,Slakoth,Normal,,280.0,60.0,60.0,60.0,35.0,35.0,30.0,3.0,False
287,['Vital Spirit'],1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,80,3840,70,440,120,Wild Monkey Pokémon,80,1250000,1.4,80,Yarukimonoヤルキモノ,Vigoroth,50.0,288,55,55,90,normal,,46.5,3,0,288.0,Vigoroth,Normal,,440.0,80.0,80.0,80.0,55.0,55.0,90.0,3.0,False
288,['Truant'],1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,160,3840,70,670,45,Lazy Pokémon,100,1250000,2.0,150,Kekkingケッキング,Slaking,50.0,289,95,65,100,normal,,130.5,3,0,289.0,Slaking,Normal,,670.0,150.0,160.0,100.0,95.0,65.0,100.0,3.0,False
289,"['Compoundeyes', 'Run Away']",1.0,1.0,1.0,0.0,1.0,0.5,2.0,2.0,1.0,1.0,0.5,2.0,1.0,0.5,1.0,1.0,1.0,2.0,45,3840,70,266,255,Trainee Pokémon,90,600000,0.5,31,Tutininツチニン,Nincada,50.0,290,30,30,40,bug,ground,5.5,3,0,290.0,Nincada,Bug,Ground,266.0,31.0,45.0,90.0,30.0,30.0,40.0,3.0,False
290,"['Speed Boost', 'Infiltrator']",0.5,1.0,1.0,2.0,1.0,0.25,2.0,2.0,1.0,0.25,0.0,2.0,1.0,1.0,1.0,4.0,1.0,1.0,90,3840,70,456,120,Ninja Pokémon,45,600000,0.8,61,Tekkaninテッカニン,Ninjask,50.0,291,50,50,160,bug,flying,12.0,3,0,291.0,Ninjask,Bug,Flying,456.0,61.0,90.0,45.0,50.0,50.0,160.0,3.0,False
291,['Wonder Guard'],0.5,2.0,1.0,1.0,1.0,0.0,2.0,2.0,2.0,0.5,0.5,1.0,0.0,0.5,1.0,2.0,1.0,1.0,90,3840,70,236,45,Shed Pokémon,45,600000,0.8,1,Nukeninヌケニン,Shedinja,,292,30,30,40,bug,ghost,1.2,3,0,292.0,Shedinja,Bug,Ghost,236.0,1.0,90.0,45.0,30.0,30.0,40.0,3.0,False
292,"['Soundproof', 'Rattled']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,51,5120,70,240,190,Whisper Pokémon,23,1059860,0.6,64,Gonyonyoゴニョニョ,Whismur,50.0,293,51,23,28,normal,,16.3,3,0,293.0,Whismur,Normal,,240.0,64.0,51.0,23.0,51.0,23.0,28.0,3.0,False
293,"['Soundproof', 'Scrappy']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,71,5120,70,360,120,Big Voice Pokémon,43,1059860,1.0,84,Dogohmbドゴーム,Loudred,50.0,294,71,43,48,normal,,40.5,3,0,294.0,Loudred,Normal,,360.0,84.0,71.0,43.0,71.0,43.0,48.0,3.0,False
294,"['Soundproof', 'Scrappy']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,91,5120,70,490,45,Loud Noise Pokémon,63,1059860,1.5,104,Bakuongバクオング,Exploud,50.0,295,91,73,68,normal,,84.0,3,0,295.0,Exploud,Normal,,490.0,104.0,91.0,63.0,91.0,73.0,68.0,3.0,False
295,"['Thick Fat', 'Guts', 'Sheer Force']",0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,60,5120,70,237,180,Guts Pokémon,30,1640000,1.0,72,Makunoshitaマクノシタ,Makuhita,75.4,296,20,30,25,fighting,,86.4,3,0,296.0,Makuhita,Fighting,,237.0,72.0,60.0,30.0,20.0,30.0,25.0,3.0,False
296,"['Thick Fat', 'Guts', 'Sheer Force']",0.5,0.5,1.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,0.5,1.0,1.0,120,5120,70,474,200,Arm Thrust Pokémon,60,1640000,2.3,144,Hariteyamaハリテヤマ,Hariyama,75.4,297,40,60,50,fighting,,253.8,3,0,297.0,Hariyama,Fighting,,474.0,144.0,120.0,60.0,40.0,60.0,50.0,3.0,False
297,"['Thick Fat', 'Huge Power', 'Sap Sipper']",0.5,0.5,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,1.0,20,2560,70,190,150,Polka Dot Pokémon,40,800000,0.2,50,Ruririルリリ,Azurill,24.6,298,20,40,20,normal,fairy,2.0,3,0,298.0,Azurill,Normal,Fairy,190.0,50.0,20.0,40.0,20.0,40.0,20.0,3.0,False
298,"['Sturdy', 'Magnet Pull', 'Sand Force']",1.0,1.0,1.0,1.0,1.0,2.0,0.5,0.5,1.0,2.0,2.0,1.0,0.5,0.5,1.0,1.0,2.0,2.0,45,5120,70,375,255,Compass Pokémon,135,1000000,1.0,30,Nosepassノズパス,Nosepass,50.0,299,45,90,30,rock,,97.0,3,0,299.0,Nosepass,Rock,,375.0,30.0,45.0,135.0,45.0,90.0,30.0,3.0,False
299,"['Cute Charm', 'Normalize', 'Wonder Skin ']",1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,45,3840,70,260,255,Kitten Pokémon,45,800000,0.6,50,Enecoエネコ,Skitty,24.6,300,35,35,50,normal,,11.0,3,0,300.0,Skitty,Normal,,260.0,50.0,45.0,45.0,35.0,35.0,50.0,3.0,False
